timestamp,open,high,low,close,volume,SMA,RSI,MACD,MACD_signal,MACD_diff,double_top,double_bottom,flag,head_and_shoulders,inverse_head_and_shoulders,ascending_triangle,descending_triangle,rising_wedge,falling_wedge,triple_top,triple_bottom,cup_and_handle,pennant,support,resistance,signal,stop_loss,take_profit_1
2024-04-30 20:01:00-04:00,60736.3,60779.3,60713.9,60749.8,2.69474068,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,,,1,60415.676100000004,61661.047
2024-04-30 20:02:00-04:00,60749.8,60749.8,60665.2,60671.3,3.08283833,,,,,,True,False,False,False,False,False,False,False,True,False,False,False,False,,,-1,61004.992150000005,59761.230500000005
2024-04-30 20:03:00-04:00,60671.3,60709.6,60665.0,60709.6,0.80200812,,,,,,False,False,False,False,False,False,True,False,True,False,False,False,False,,,-1,61043.5028,59798.956
2024-04-30 20:04:00-04:00,60720.7,60726.6,60674.8,60676.5,1.03432915,,,,,,False,True,False,False,True,False,False,True,False,False,True,False,False,,,1,60342.77925,61586.64749999999
2024-04-30 20:05:00-04:00,60682.1,60732.0,60669.2,60732.0,2.53093038,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,,,1,60397.974,61642.979999999996
2024-04-30 20:06:00-04:00,60727.1,60749.6,60705.0,60707.6,0.8553325,,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,,,1,60373.7082,61618.21399999999
2024-04-30 20:07:00-04:00,60702.4,60780.5,60702.4,60780.5,0.77552003,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,,,1,60446.20725,61692.2075
2024-05-01 00:01:00-04:00,60248.8,60282.0,60248.8,60282.0,1.84916731,60237.50714285714,65.92141149055857,40.837168128775374,41.38534275473198,-0.5481746259566052,False,True,True,False,True,False,False,True,False,False,True,False,False,60157.4,60316.1,1,59950.449,61186.229999999996
2024-05-01 00:03:00-04:00,60285.1,60299.4,60270.7,60279.1,2.36792619,60254.15714285715,64.73488613353805,40.39097518561175,41.14298894048846,-0.7520137548767067,False,False,True,False,False,True,False,True,False,False,False,False,False,60173.5,60316.1,1,59947.56495,61183.286499999995
2024-05-01 00:04:00-04:00,60281.8,60345.0,60281.8,60328.4,4.57428533,60265.057142857135,70.95771048198996,43.29729080983088,41.57384931435695,1.723441495473935,False,False,False,False,False,True,False,True,False,False,False,False,False,60175.9,60345.0,1,59996.5938,61233.325999999994
2024-05-01 00:05:00-04:00,60312.8,60312.8,60279.5,60292.4,0.95603027,60271.15714285714,62.31106433772359,42.2091074292548,41.70090093733652,0.5082064919182798,True,False,True,True,False,False,False,False,True,True,False,False,False,60209.7,60345.0,-1,60624.008200000004,59388.014
2024-05-01 00:06:00-04:00,60297.6,60297.6,60262.5,60266.6,0.44501842,60271.98571428571,56.95459358562744,38.81740697519126,41.12420214490747,-2.30679516971621,False,False,False,False,False,False,True,False,True,False,False,False,False,60215.0,60345.0,-1,60598.0663,59362.600999999995
2024-05-02 00:01:00-04:00,57475.7,57494.4,57463.0,57489.6,0.68589365,57518.95,45.36325682769562,-11.232305888173869,-7.194533866070582,-4.037772022103287,False,False,False,False,False,False,False,True,False,False,False,False,False,57436.6,57567.5,1,57173.4072,58351.943999999996
2024-05-02 00:02:00-04:00,57491.7,57495.5,57481.3,57495.3,0.43689881,57517.47857142857,46.40890030296054,-11.17986120871501,-7.991599334599469,-3.188261874115541,False,False,False,False,False,True,False,True,False,False,False,False,False,57445.0,57567.5,1,57179.07585000001,58357.729499999994
2024-05-02 00:03:00-04:00,57496.5,57512.8,57489.8,57509.5,4.31303752,57515.82142857142,49.02614586507364,-9.878602713884902,-8.369000010456556,-1.509602703428346,False,False,False,False,False,True,False,True,False,False,False,False,False,57445.0,57567.5,1,57193.19775,58372.142499999994
2024-05-02 00:04:00-04:00,57503.8,57510.1,57487.7,57487.7,0.51524293,57513.25,45.36337310365492,-10.485552865065983,-8.792310581378441,-1.6932422836875425,True,False,False,True,False,False,False,False,True,True,False,True,False,57445.0,57551.8,1,57171.51765,58350.015499999994
2024-05-02 00:05:00-04:00,57487.8,57546.1,57487.8,57546.1,0.58964467,57514.06428571429,55.05147512067564,-6.182900671665266,-8.270428599435807,2.087527927770541,False,True,True,False,False,False,False,True,False,False,False,False,False,57445.0,57551.8,1,57229.596450000005,58409.29149999999
2024-05-02 00:06:00-04:00,57546.1,57565.7,57513.7,57513.7,1.12893744,57512.25,49.77786591397045,-5.32603185150947,-7.68154924985054,2.35551739834107,False,False,True,False,False,True,False,True,False,False,False,False,False,57445.0,57565.7,1,57197.37465,58376.40549999999
2024-05-03 00:00:00-04:00,59718.7,59750.2,59699.9,59702.8,0.32055748,59733.07857142857,45.15261555283437,-14.27022355414374,-12.141728765271262,-2.1284947888724783,False,False,False,False,False,False,True,False,False,False,False,False,False,59663.1,59838.0,-1,60031.165400000005,58807.258
2024-05-03 00:01:00-04:00,59702.9,59713.9,59682.9,59683.0,1.00718331,59726.33571428571,43.03475037434573,-16.719116509790183,-13.057206314175048,-3.661910195615136,True,False,False,False,False,False,False,False,True,False,False,False,False,59663.1,59800.4,-1,60011.2565,58787.755
2024-05-03 00:02:00-04:00,59683.0,59683.0,59654.0,59654.1,0.21224898,59718.042857142864,40.07974875376427,-20.75264669999888,-14.596294391339814,-6.156352308659063,False,False,False,False,False,False,True,False,True,False,False,False,False,59654.0,59800.4,-1,59982.197550000004,58759.288499999995
